parameter,mean,std,ess_bulk,ess_tail,rhat,rhat_warn,ess_bulk_warn,ess_tail_warn,ess_warn
"parameters[2, 54]",0.854144916858985,0.35545891156643594,3057.018101218254,2454.378363608055,1.0005754783502336,false,false,false,false
"parameters[3, 54]",0.48573246135987846,0.14411680070625513,2899.7523514237764,2438.175405874834,1.000337475463529,false,false,false,false
"parameters[4, 54]",-5.644159806249259,0.890122839623976,5718.819349678258,2529.499272722245,1.0027836823706158,false,false,false,false
"parameters[1, 55]",1.649913756501857,2.147833016731478,7810.352038016569,2975.5034577474585,0.9999652866435824,false,false,false,false
"parameters[2, 55]",0.39070043297155593,0.2965825119171899,4958.4242131547435,2682.816937899527,1.0012086372720057,false,false,false,false
"parameters[3, 55]",0.7735827409966428,0.21250729572476126,5339.270903647285,2522.012249538175,1.0002828940058734,false,false,false,false
"parameters[4, 55]",-5.315758511772146,1.0014388206734215,5412.512534333511,2171.372195129332,1.003271085997998,false,false,false,false
"parameters[1, 56]",3.100209062005711,4.042476803027532,5469.802215514855,3237.935236221913,1.0000641998713804,false,false,false,false
"parameters[2, 56]",0.7967829003512049,0.4873385552427985,4863.595601976723,2908.481757842207,1.0007619683173439,false,false,false,false
"parameters[3, 56]",0.2826263235853826,0.10890978477721738,4490.024655891478,3252.7500677404487,1.0002518990384637,false,false,false,false
"parameters[4, 56]",-4.998175689993943,1.0188127541393286,4069.4443944557042,1808.3694147013168,1.0007703382766229,false,false,false,false
"parameters[1, 57]",1.4644922153822222,1.80089029018408,5378.2584146359195,3251.3820329109394,1.0000709880862344,false,false,false,false
"parameters[2, 57]",1.7343960225226083,0.6306771248784484,5228.275624836828,2166.904258268583,0.9998448943545212,false,false,false,false
"parameters[3, 57]",0.6288138835500197,0.14059530816689653,4868.576112519167,3328.0546786630484,1.002195801840565,false,false,false,false
"parameters[4, 57]",-5.382011917612039,0.9396747434270326,5689.39094349163,2229.6809304694734,1.0007500263640112,false,false,false,false
"parameters[1, 58]",2.224574298261887,2.6673660920540163,6726.733662458506,3087.595082660566,0.9999419103996459,false,false,false,false
"parameters[2, 58]",0.7011839960284127,0.46047829534563645,3038.787110362494,2109.6813806551586,0.9999648985656545,false,false,false,false
"parameters[3, 58]",0.7979551848737046,0.3404286837639559,2790.7359695589,2209.9505434022212,1.00056697800292,false,false,false,false
"parameters[4, 58]",-5.337667953690966,0.9318385290951301,4835.937054912936,2113.9241004030146,1.001349726525682,false,false,false,false
"parameters[1, 59]",2.121011259015747,2.5609686833560774,8604.573225834854,3008.9714996976595,1.0013034424131282,false,false,false,false
"parameters[2, 59]",1.137881641695367,0.5882869971170377,3301.6941263634003,1648.1807789022048,1.0007865995578171,false,false,false,false
"parameters[3, 59]",0.9061730780072337,0.3382504117563228,3236.639592395805,1877.8422787756592,1.0001501589584394,false,false,false,false
"parameters[4, 59]",-4.9085555813332995,0.9910903595124522,7424.655327493958,2537.0357785737006,0.9996697714951506,false,false,false,false
"parameters[1, 60]",0.9982485451358546,1.0662440189573759,7140.398066655445,2620.888450453891,1.0034802757333758,false,false,false,false
"parameters[2, 60]",1.6360097962993205,0.520778291536253,3930.80046866219,1985.3020075515392,1.0003817905815302,false,false,false,false
"parameters[3, 60]",0.7048484654609629,0.20189002981944504,4105.918043152637,2521.630632955608,1.0001220633355834,false,false,false,false
"parameters[4, 60]",-5.190377490088804,0.9774409839167074,5344.402600884721,2258.414400224782,1.0010449991791321,false,false,false,false
"parameters[1, 61]",1.766242552980686,2.2902375420491303,5672.877544739853,2781.5803184129727,0.9996822656431116,false,false,false,false
"parameters[2, 61]",0.3937786591734033,0.3716171670123728,3585.9471590695903,2530.172394593527,0.9998540684825843,false,false,false,false
"parameters[3, 61]",1.262917823712765,0.4559901850135607,3472.3699951738226,3130.607032335309,0.999896598393673,false,false,false,false
"parameters[4, 61]",-5.055313819241148,1.0193928059397488,5881.875693439755,2604.6752403255205,1.0016788398479195,false,false,false,false
"parameters[1, 62]",1.661477285453992,2.251109172118027,8025.943776782747,2725.029673328961,1.0002236388315633,false,false,false,false
"parameters[2, 62]",0.4538293065624686,0.34232813461463885,3495.9111956363863,2449.282070893449,0.999701840685729,false,false,false,false
"parameters[3, 62]",1.0013157978733644,0.3479960395059073,3333.558183726942,2950.042653918731,0.9998064116579063,false,false,false,false
"parameters[4, 62]",-5.312804202835807,0.9831912822362561,6228.069597532443,2688.8145210645134,1.0032138105759103,false,false,false,false
"parameters[1, 63]",1.6869418955181714,2.24933062947693,7097.559983736849,3331.892596518113,0.9994066791270352,false,false,false,false
"parameters[2, 63]",0.6070420046664188,0.4934975130735029,3055.7599965528084,1787.6681829358793,1.000480741362931,false,false,false,false
"parameters[3, 63]",1.2936085328408384,0.44758266183582357,3387.9233892080238,2222.2092596215725,1.0003922851311868,false,false,false,false
"parameters[4, 63]",-5.313800867860086,0.9764177045517153,7662.606247810467,2709.9975728384925,1.0033568013742735,false,false,false,false
"parameters[1, 64]",1.8176316600440527,2.2060820926397393,6027.443320735916,2686.8776651906746,0.9998174201799666,false,false,false,false
"parameters[2, 64]",0.5585037113424928,0.4474492676450117,4239.523712116601,2845.001696699271,0.9997127637103485,false,false,false,false
"parameters[3, 64]",1.3305764143010552,0.4137094933282016,4122.914732084106,3259.5177938310853,0.9995376750068837,false,false,false,false
"parameters[4, 64]",-5.281288059297343,0.9943347112771728,6726.450350801857,2100.3969414583426,1.0016460160244876,false,false,false,false
"parameters[1, 65]",1.8614121433667452,2.3215668466849655,5867.235188269831,3107.10689261056,1.0008697768259163,false,false,false,false
"parameters[2, 65]",1.5396790606128734,0.6049407567190709,3977.9303508098733,2033.7925503928443,1.003068546693199,false,false,false,false
"parameters[3, 65]",0.7309353393130784,0.20428591562780077,4471.638536942481,2707.616049252501,1.0003281975636744,false,false,false,false
"parameters[4, 65]",-4.61030697415179,1.1473043034567623,4010.5812703066094,1887.587395875099,1.0000204674982285,false,false,false,false
"parameters[1, 66]",1.8690457325900376,2.3365796612804988,6752.837251543004,2816.123435881966,1.0004162999586492,false,false,false,false
"parameters[2, 66]",0.760960193264827,0.5205724272183503,3670.2540311430917,2256.1101825408145,1.0004459551665628,false,false,false,false
"parameters[3, 66]",0.9149106683373609,0.3152684295202321,3768.5918200371148,2902.8819508216343,0.9998188841078576,false,false,false,false
"parameters[4, 66]",-5.267964355387444,0.9871417253884326,6358.674813270511,2235.446711005258,1.001040502808704,false,false,false,false
"parameters[1, 67]",1.7788014018770268,2.3382934233982637,6712.014936463965,3057.0738936822913,1.0000964255280225,false,false,false,false
"parameters[2, 67]",0.3739629687512387,0.3389938360202089,3502.8023682561206,2166.87116843268,1.0000828170215823,false,false,false,false
"parameters[3, 67]",1.126182502145859,0.37436303220697204,3995.1752988657236,3350.8534816896504,1.0009602742017674,false,false,false,false
"parameters[4, 67]",-5.188875035449926,1.0233836871575965,5201.346086663537,2349.122066035781,1.0016965794826485,false,false,false,false
"parameters[1, 68]",1.884305485018209,2.5243777300360817,6865.245664886883,2785.22082473576,1.0021687159005723,false,false,false,false
"parameters[2, 68]",0.46567461217389156,0.38226085408128124,4081.7175243724196,3027.9296961160153,1.000693914037755,false,false,false,false
"parameters[3, 68]",1.0766431967030459,0.4001488301391031,4278.759821511229,3099.065468432419,1.0010648049249913,false,false,false,false
"parameters[4, 68]",-5.163307881737531,1.0033907014123187,5235.3650365012545,2363.824679150458,1.0002832260437067,false,false,false,false
"parameters[1, 69]",1.767195140235267,2.3515087953491216,7666.902824859085,2709.8695860314115,0.9999054805489478,false,false,false,false
"parameters[2, 69]",0.438292670097684,0.3638254866297163,4046.5727233945063,2539.7741804638263,1.0004529397758484,false,false,false,false
"parameters[3, 69]",1.0115491328824473,0.3538232220858196,4037.705297720164,2850.885523640934,1.0012206837742639,false,false,false,false
"parameters[4, 69]",-5.26796921653825,0.9780522214341394,5365.789645035665,1915.1851583209173,1.0009119188172588,false,false,false,false
"parameters[1, 70]",1.5029699499153804,1.5224905324473974,5361.173779808484,2732.497001398807,1.0007109065657291,false,false,false,false
"parameters[2, 70]",2.1171063904249534,0.5019549292654394,4875.048458064823,2713.045904537235,1.0003685732502743,false,false,false,false
"parameters[3, 70]",0.5559193414244223,0.24743171173484518,4098.4592483376855,2124.5853054340982,1.0020069305062462,false,false,false,false
"parameters[4, 70]",-5.338113945688309,0.9240704786384856,6746.092376715943,2786.5876323825714,1.0006464562930666,false,false,false,false
"parameters[1, 71]",1.7657536807075533,2.0850309994084726,7883.2415452035175,3031.2611515130898,1.00181100967541,false,false,false,false
"parameters[2, 71]",1.1360291321016827,0.6423135473266703,3763.555545679238,2748.7013444944596,1.000755847203319,false,false,false,false
"parameters[3, 71]",1.4088534878003793,0.5263370082669774,4534.285467626695,3359.94902608393,1.0002247689643942,false,false,false,false
"parameters[4, 71]",-5.226552028221466,1.02484651937873,5321.914040792599,1892.4221126780342,1.0031774899523551,false,false,false,false
"parameters[1, 72]",1.6629130108059895,2.0185137820894616,7493.356043980712,2697.5332171349005,1.0008088512259583,false,false,false,false
"parameters[2, 72]",0.6854139853568959,0.4741476766904808,4028.020243936396,2439.459090821957,0.9996984703745018,false,false,false,false
"parameters[3, 72]",1.2188894813431312,0.4251587001269112,4670.975935029933,3349.0897301763653,1.0000253634818819,false,false,false,false
"parameters[4, 72]",-5.199327901756473,1.026137883429456,5340.931540889691,1900.7945197266738,1.0043990257957451,false,false,false,false
"parameters[1, 73]",1.6920827427880436,1.9119112055922598,6695.074694126907,2796.203252307825,1.0009972589455984,false,false,false,false
"parameters[2, 73]",1.4220940339526305,0.5224535596658918,5814.646237118835,2225.6306587685767,1.0010692444307638,false,false,false,false
"parameters[3, 73]",0.4934145892446095,0.12890990668653432,6002.9921974854515,2948.17180927325,1.0013602696665322,false,false,false,false
"parameters[4, 73]",-5.102472523104123,1.0139448707509324,5462.56492423541,2237.0286257456078,0.9998426790615691,false,false,false,false
"parameters[1, 74]",1.4506496569039873,1.7272814161268062,5149.66878103582,3249.7793355624076,1.0000017275206905,false,false,false,false
"parameters[2, 74]",2.16735391100562,0.5692841456420074,6175.1074038667375,2952.086994540098,0.9996796686389824,false,false,false,false
"parameters[3, 74]",0.4407958198492982,0.11789060426889178,5402.304114789103,2991.2840531815946,1.0004350028559996,false,false,false,false
"parameters[4, 74]",-4.7528811847088095,1.086948188650264,4523.294391264914,1838.8711205773486,1.001751786566814,false,false,false,false
"parameters[1, 75]",2.9317246425016985,3.116784730618203,5135.055678290295,3364.2586520553073,1.0007006060429748,false,false,false,false
"parameters[2, 75]",2.067645418622832,0.5474230019269376,6452.725199255246,2871.4515070746525,1.0023783512995788,false,false,false,false
"parameters[3, 75]",0.2972606415268531,0.09934706193208968,5396.121736005567,2844.524594797092,1.0029289309553415,false,false,false,false
"parameters[4, 75]",-4.51828088546202,0.9799925957562675,5117.347136595574,2530.0652594913986,1.0005918861674266,false,false,false,false
"parameters[1, 76]",1.4382035920690301,1.8496909987804748,7384.183327826047,2730.262407425638,1.0006015097460166,false,false,false,false
"parameters[2, 76]",0.8454661508789652,0.6388508653728034,2537.4982124815265,1831.7547541010738,1.0012492975767897,false,false,false,false
"parameters[3, 76]",0.8936323988925282,0.26135690442303927,2692.3311571782892,2671.8128766583404,1.00068247838191,false,false,false,false
"parameters[4, 76]",-5.1178531256451585,1.0022584534574295,5528.888960872568,2291.09318265546,1.0004494632053316,false,false,false,false
"parameters[1, 77]",1.4593505293001405,1.870741328109234,7987.011075848691,3050.4270567026992,1.000388672064185,false,false,false,false
"parameters[2, 77]",1.1044841118013646,0.7323329132252465,3043.6345347461397,1341.649535916771,1.0005903436295414,false,false,false,false
"parameters[3, 77]",0.20352030529382406,0.14381697134499283,3264.545730939248,1542.6111461218834,1.0002574880020358,false,false,false,false
"parameters[4, 77]",-5.1278048184612945,0.9986197241534219,5398.9766021539435,2460.3859895096143,1.0016652558839954,false,false,false,false
"parameters[1, 78]",1.4772576547538392,1.9979723408247838,6605.537901042619,2822.8209689522273,0.999874823285541,false,false,false,false
"parameters[2, 78]",1.1026745110567218,0.7326657250060598,2405.7613892834893,1272.1795093206408,1.0015292468393737,false,false,false,false
"parameters[3, 78]",0.21067048678955502,0.1446741321026362,2830.622062598607,1805.9607042666084,1.0033656971223948,false,false,false,false
"parameters[4, 78]",-5.148562719517491,1.0118350497904347,5636.016522402092,2605.2577087767213,1.0047335182665005,false,false,false,false
"parameters[1, 79]",2.0292922055189924,2.3925016147549663,7194.050130650109,3121.6416529057833,1.00076031604122,false,false,false,false
"parameters[2, 79]",1.0194131580975607,0.5300299170200945,3675.4476650284346,1644.8490643041773,1.0021481316409302,false,false,false,false
"parameters[3, 79]",0.6548563192280094,0.23193932520637833,3273.321146398693,2246.7103708431996,1.0006343377183808,false,false,false,false
"parameters[4, 79]",-5.054779979156665,0.9991187092597074,5834.920662457566,2217.071062049472,1.0022547270173296,false,false,false,false
"parameters[1, 80]",1.675418205752037,1.8198103563057595,7673.312584143392,2709.090961732147,1.0010259852834258,false,false,false,false
"parameters[2, 80]",1.4165104974396654,0.5127323062810121,5663.886502888427,2629.420825696902,0.9999995640029915,false,false,false,false
"parameters[3, 80]",0.47883414043450667,0.11998379337264228,5424.890707151778,3480.1430389839647,1.002047596860781,false,false,false,false
"parameters[4, 80]",-4.938643969063487,1.0516079928291102,5769.60340607404,2465.862959497132,1.0002014075232382,false,false,false,false
"parameters[1, 81]",1.8069061644354698,2.0767571281820216,5859.774739851257,2989.8650894040497,1.0003371653763138,false,false,false,false
"parameters[2, 81]",1.5902449075508758,0.565377489968285,3541.695882600951,1937.1108168983408,0.9996177444629982,false,false,false,false
"parameters[3, 81]",0.5466631508717714,0.19765150341997667,3661.3534765373342,2790.3100546080295,1.0001024473676492,false,false,false,false
"parameters[4, 81]",-4.5203564482438345,0.9002237964061295,5686.761217278595,2427.802755603051,1.0028936144507252,false,false,false,false
"parameters[1, 82]",2.1183723961361864,2.5358386159121653,5691.735591166326,3028.6751100665147,1.0005281371185202,false,false,false,false
"parameters[2, 82]",0.7989716885852847,0.3695860703479522,3176.555046877781,2027.9461678140888,1.0013353057477803,false,false,false,false
"parameters[3, 82]",0.33148256050976227,0.11677024914013569,4312.184803776635,2819.790279808245,1.0003329949333695,false,false,false,false
"parameters[4, 82]",-5.250259031283347,0.9292330225398227,5812.3971923829195,2490.1392592696625,1.0002500291647718,false,false,false,false
