parameter,mean,std,ess_bulk,rhat,rhat_warn,ess_warn
"parameters[1, 93]",0.17896935485550933,0.4473736100743137,1305.3793501093382,1.0006606585724593,false,false
"parameters[2, 93]",2.273345948491199,0.6438028084765036,1182.9194651345508,1.0007624905925196,false,false
"parameters[3, 93]",-5.131624320259454,1.0187655638005566,4226.942276696118,1.0017055225726235,false,false
"parameters[1, 94]",0.6303910681056814,0.42204785274658085,1858.917198809925,1.0006298441862156,false,false
"parameters[2, 94]",0.979973236631482,0.2636526710715871,2028.9850728299555,1.0009356879198132,false,false
"parameters[3, 94]",-4.150343949422577,1.1017053812887763,3569.729331649294,1.0002061346337379,false,false
"parameters[1, 95]",1.123098675079188,0.6242023520576658,3349.922087359265,1.0001068548913772,false,false
"parameters[2, 95]",1.6530050701047831,0.5161177741950864,3091.8746695033115,1.0001918191669181,false,false
"parameters[3, 95]",-5.187195084201309,0.984548545687704,3934.3689098298355,1.0028534051107973,false,false
"parameters[1, 96]",1.3689168165164753,0.37084842124953155,3748.758752985627,1.0000353237224526,false,false
"parameters[2, 96]",0.6049858788434157,0.173914731339231,3180.6202509156046,1.000430939549259,false,false
"parameters[3, 96]",-6.040730156094937,1.0062325162799215,3943.367055396924,1.001488955647568,false,false
"parameters[1, 97]",0.8416265842064228,0.5010680666606557,3749.6888913429857,1.0010756586198841,false,false
"parameters[2, 97]",0.8038576303820935,0.16693374080020035,3786.4935733314264,0.9996509101017892,false,false
"parameters[3, 97]",-5.273866183687156,0.9609537242307867,3889.6467894978605,0.9999260797781133,false,false
"parameters[1, 98]",1.1083832484501714,0.3257357945320642,1859.329106160208,1.003938551901735,false,false
"parameters[2, 98]",0.4872278763260398,0.18818474878961014,1810.692499367811,1.0038891442714868,false,false
"parameters[3, 98]",-6.487064553075723,0.8471389841918191,2783.489015663532,1.0024862471778466,false,false
"parameters[1, 99]",0.30255520172615286,0.34439228142337197,1573.5200808855147,0.9999781555655741,false,false
"parameters[2, 99]",1.065406864989378,0.44231875695308176,1483.1472010443158,1.000510113792949,false,false
"parameters[3, 99]",-5.406358457862061,1.0350189661555076,3243.122520773118,1.0000195023920353,false,false
"parameters[1, 100]",0.9654712518876725,0.181049425724636,3339.399898652381,1.0003523418933864,false,false
"parameters[2, 100]",0.3262943346500346,0.06914027028699411,3499.5994986607693,1.0018774156608399,false,false
"parameters[3, 100]",-6.51355361378361,0.7318670242553064,3755.3193869126294,1.0006070098145226,false,false
