source_row,SubjID,condition,timestep,current_detectprob,current_response,previous_response,training,belief,xbin__prediction_mean,xbin__value_prediction_error,xprob__value_prediction_error,xprob__precision_prediction_error,xprob__posterior_precision,xprob__posterior_mean,xvol__value_prediction_error,xvol__posterior_precision,xvol__posterior_mean,signal_expectation
5691,30,4,64,0.455968216045264,0,1,0,0.4441733213827451,0.3999607269509792,0.6000392730490208,0.1105316442693102,0.019182968376790788,5.428665103584585,-0.2950971046019469,0.0004569576444179418,0.8865456787232447,0.004736207792890922,0.42675647197124983
5692,30,4,65,0.0,0,0,0,0.17711374913021993,0.42675647197124983,-0.42675647197124983,-0.07839619470909803,-0.012987548015979344,5.443586598250741,-0.3734932993110449,-0.0003106301465341343,0.8857485505653212,0.004365000584511317,0.40769718781847886
5693,30,4,66,0.211817600238048,0,0,0,0.28744857511236516,0.40769718781847886,-0.40769718781847886,-0.07474943960922728,-0.015148432530360578,5.454183905815906,-0.4482427389202722,-0.0003634848679781042,0.8850015674646208,0.003997610525725079,0.3897786518464248
5694,30,4,67,0.0,0,0,0,0.1606812886852724,0.3897786518464248,-0.3897786518464248,-0.07138342671431694,-0.016947948517149092,5.460352244898081,-0.5196261656345891,-0.00040762331148765573,0.8842959575412911,0.0036161127088340525,0.37293965293761894
5695,30,4,68,0.0,0,0,0,0.1537480594508127,0.37293965293761894,-0.37293965293761894,-0.0682776751838684,-0.01844096826017333,5.4621024253531285,-0.5879038408184576,-0.00044419304660119085,0.8836239227769418,0.003237350730658714,0.35711595510842736
5696,30,4,69,0.455968216045264,1,0,0,0.40893335625711996,0.35711595510842736,-0.35711595510842736,-0.06541143338016936,-0.019674811997176633,5.459534194223625,-0.6533152741986269,-0.00047421646828909496,0.8829785625939227,0.002873137997548913,0.3422428374084909
5697,30,4,70,0.0,0,1,0,0.1606181626942251,0.3422428374084909,0.6577571625915091,0.12062711883958749,0.03478399199557547,5.452813410159129,-0.5326881553590395,0.0008382417844299708,0.88127600427198,0.0035807490766835335,0.36989013709873486
5698,30,4,71,0.0,0,0,0,0.15322545417680267,0.36989013709873486,-0.36989013709873486,-0.06781470228870817,-0.01871858010974703,5.454424000314836,-0.6005028576477476,-0.0004517888565550806,0.8806195540644128,0.0031864165105679647,0.3542286564195817
5699,30,4,72,0.723288929774513,0,0,0,0.5607424619518703,0.3542286564195817,-0.3542286564195817,-0.0649760524734238,-0.019909052820429485,5.45168020176639,-0.6654789101211713,-0.00048080730660108565,0.8799887604828915,0.0028090903535040327,0.33950992660724166
5700,30,4,73,0.211817600238048,1,0,0,0.2598095586589267,0.33950992660724166,-0.33950992660724166,-0.0623553182792127,-0.02088671751101895,5.444762984779625,-0.727834228400384,-0.0005043034832386459,0.8793776543064639,0.002409111162363602,0.3256701710797599
5701,30,4,74,0.0,0,1,0,0.15421491537354004,0.3256701710797599,0.6743298289202402,0.12409690974269055,0.03988559679170445,5.433897102203358,-0.6037373186576935,0.0009620577553856658,0.8775881871867448,0.0031849698114425657,0.35348912045034786
5702,30,4,75,0.0,0,0,0,0.14712662614840905,0.35348912045034786,-0.35348912045034786,-0.06506759547558932,-0.020033789200716745,5.432644631406051,-0.6688049141332828,-0.00048372680955594146,0.8769651836794778,0.0027937374570019243,0.338764492262614
5703,30,4,76,0.0,0,0,0,0.14058572496108307,0.338764492262614,-0.338764492262614,-0.06242124143844374,-0.02100184949958278,5.427070769928429,-0.7312261555717265,-0.0005071136113359218,0.8763621435261659,0.002394319071453918,0.3249257138579519
5704,30,4,77,0.0,0,0,0,0.13467496939801538,0.3249257138579519,-0.3249257138579519,-0.05997800029976924,-0.021790288695696547,5.417414962394446,-0.7912041558714958,-0.0005257398310762542,0.8757737860319921,0.0019517325476332613,0.311910172474174
5705,30,4,78,0.455968216045264,0,0,0,0.391742186867423,0.311910172474174,-0.311910172474174,-0.057718983984003824,-0.022427717451898865,5.4039443032246925,-0.8489231398554997,-0.0005402870056259555,0.8751954959489515,0.0015027887310604332,0.29965880249865307
5706,30,4,79,0.0,0,0,0,0.12383144434087362,0.29965880249865307,-0.29965880249865307,-0.055626891030529146,-0.02293810706235977,5.386941441720438,-0.9045500308860288,-0.0005513440710511046,0.8746232527876467,0.0010015719876718464,0.28811636308026417
5707,30,4,80,0.211817600238048,1,0,0,0.2389777502594403,0.28811636308026417,-0.28811636308026417,-0.05368599410629199,-0.02334151914864052,5.366695165378292,-0.9582360249923207,-0.0005594187580213506,0.8740535661363587,0.00045277472908336126,0.2772315112867499
5708,30,4,81,0.723288929774513,1,1,0,0.5454938221848372,0.2772315112867499,0.7227684887132502,0.13526142338698616,0.05659798949274053,5.343493226751198,-0.8229746016053346,0.001351734516070112,0.8719510380159659,0.0017079692570457854,0.30513259974971674
5709,30,4,82,0.0,0,1,0,0.14724489705722477,0.30513259974971674,0.6948674002502833,0.13028245787559467,0.047176768989959594,5.333545451629234,-0.6910651686145726,0.0011262155703412615,0.8700348654452782,0.0026399004097159623,0.33379616357858144
5710,30,4,83,0.455968216045264,0,0,0,0.4005888116793161,0.33379616357858144,-0.33379616357858144,-0.06250650006168756,-0.021691225715439966,5.334396635459939,-0.7551986437914275,-0.000518589775933343,0.8694370388860534,0.002222345908869018,0.31968959916575784
5711,30,4,84,0.455968216045264,0,0,0,0.39508948948742656,0.31968959916575784,-0.31968959916575784,-0.05997342614751627,-0.02240992910562134,5.330520910402843,-0.8151720699389438,-0.000535955547554089,0.8688547342616341,0.001765633847525737,0.3067894555057866
5712,30,4,85,0.0,0,0,0,0.12832340299081824,0.3067894555057866,-0.3067894555057866,-0.05764275686138948,-0.022981011867264034,5.322255127074142,-0.8728148268003333,-0.0005493158162194498,0.8682832334392074,0.001300351882616963,0.2946689329770419
5713,30,4,86,0.0,0,0,0,0.12300169476956357,0.2946689329770419,-0.2946689329770419,-0.05549378016687673,-0.023429247353480342,5.309945269870569,-0.92830860696721,-0.0005592702185548308,0.8677184362896702,0.0007655636248010374,0.2832679875970483
5714,30,4,87,0.723288929774513,0,0,0,0.5312409466259418,0.2832679875970483,-0.2832679875970483,-0.05350799973151482,-0.02377508151839125,5.293937193723714,-0.9818166066987248,-0.0005663310779473617,0.867156790146404,0.00020126237928566045,0.2725314781150693
5715,30,4,88,0.0,0,0,0,0.11344948813659389,0.2725314781150693,-0.2725314781150693,-0.051668949785274254,-0.02403540504270013,5.274569764431716,-1.033485556483999,-0.0005709358679580502,0.8665952267288954,-0.00036967348867238977,0.26240891479238004
5716,30,4,89,0.211817600238048,0,0,0,0.2286748707768172,0.26240891479238004,-0.26240891479238004,-0.04996200044839649,-0.024224192884959306,5.252169938707997,-1.0834475569323956,-0.0005734581206346386,0.866031105905734,-0.0009431316093070283,0.25285415335357253
5717,30,4,90,0.211817600238048,0,0,0,0.22486726192565334,0.25285415335357253,-0.25285415335357253,-0.048374166107010175,-0.0243530301818754,5.2270493864225,-1.1318217230394056,-0.0005742168625015515,0.8654621656510251,-0.00151734847180858,0.24382506533729031
5718,30,4,91,0.455968216045264,0,0,0,0.36435231845946114,0.24382506533729031,-0.24382506533729031,-0.04689392408496773,-0.0244315426643939,5.1995023214187714,-1.1787156471243736,-0.0005734847115277827,0.8648864775684467,-0.002090833183336363,0.2352832051594354
5719,30,4,92,0.211817600238048,0,0,0,0.21804016364930662,0.2352832051594354,-0.2352832051594354,-0.04551104737784761,-0.024467747931027017,5.169804265519975,-1.224226694502221,-0.0005714947872611294,0.8643024073976333,-0.002662327970597492,0.22719348661700425
5720,30,4,93,0.0,0,0,0,0.09441071181049197,0.22719348661700425,-0.22719348661700425,-0.044216452997114075,-0.024468341719551923,5.138211521503912,-1.2684431474993352,-0.0005684465869667578,0.8637085799664632,-0.0032307745575642496,0.2195238763677969
5721,30,4,94,0.0,0,0,0,0.09115948810468602,0.2195238763677969,-0.2195238763677969,-0.04300206610561519,-0.024438931114911633,5.1049611746569985,-1.3114452136049504,-0.0005645109714511689,0.8631038481035824,-0.003795285529015419,0.21224510842328623
5722,30,4,95,0.0,0,0,0,0.088102640484365,0.21224510842328623,-0.21224510842328623,-0.04186069932248915,-0.024384224606812388,5.070271479356736,-1.3533059129274396,-0.0005598343904529371,0.8624872650746535,-0.004355119919468356,0.20533042138131335
5723,30,4,96,0.0,0,0,0,0.08521897452511185,0.20533042138131335,-0.20533042138131335,-0.04078594613929443,-0.02430818713849653,5.034342517641621,-1.394091859066734,-0.0005545424620951628,0.8618580601516923,-0.004909662381563519,0.19875531863760165
5724,30,4,97,0.0,0,0,0,0.08249384230207359,0.19875531863760165,-0.19875531863760165,-0.03977208718679903,-0.024214166782937585,4.9973570416917035,-1.433863946253533,-0.000548743005648607,0.8612156169668251,-0.005458405387212126,0.19249735089168538
5725,30,4,98,0.455968216045264,0,0,0,0.34366300052178317,0.19249735089168538,-0.19249735089168538,-0.03881400803454094,-0.024104998428989444,4.959481432362648,-1.472677954288074,-0.0005425286126541245,0.8605594543397166,-0.0060009339998662505,0.18653591972176864
5726,30,4,99,0.0,0,0,0,0.07756593300759639,0.18653591972176864,-0.18653591972176864,-0.037907127234491855,-0.02398308882950495,4.920866722145815,-1.5105850815225659,-0.0005359788287075894,0.8598892093019608,-0.0065369128285738395,0.18085210071729407
5727,30,4,100,0.0,0,0,0,0.07506132024728324,0.18085210071729407,-0.18085210071729407,-0.03704733339785293,-0.023850486523982972,4.881649643846589,-1.5476324149204186,-0.0005291620070415888,0.8592046220721896,-0.007066074835615428,0.1754284845396707
5728,30,4,101,0.0,0,0,0,0.07282225490266447,0.1754284845396707,-0.1754284845396707,-0.03623093019587165,-0.023708939468626178,4.84195367647647,-1.5838633451162902,-0.0005221368854071489,0.8585055227628265,-0.007588211721022578,0.17024903427027333
5729,30,4,102,0.455968216045264,0,0,0,0.33445593663434686,0.17024903427027333,-0.17024903427027333,-0.035454588286428,-0.023559942658554656,4.801890067848842,-1.6193179334027183,-0.0005149539295450094,0.8577918196236669,-0.008103165650567587,0.1652989574593361
5730,30,4,103,0.211817600238048,0,0,0,0.190969390119729,0.1652989574593361,-0.1652989574593361,-0.034715303278810894,-0.023404777585975922,4.761558819580258,-1.6540332366815291,-0.0005076564795852192,0.8570634886490655,-0.008610822130152806,0.16056459138200913
5731,30,4,104,0.211817600238048,0,0,0,0.18906980040842708,0.16056459138200913,-0.16056459138200913,-0.03401035895435833,-0.023244545023838215,4.72104962498293,-1.6880435956358877,-0.0005002817298624326,0.8563205643947718,-0.009111103860015238,0.15603330012021577
5732,30,4,105,0.455968216045264,0,0,0,0.3288033864717367,0.15603330012021577,-0.15603330012021577,-0.03333729505769267,-0.023080192340012184,4.680442753980991,-1.7213808906935801,-0.0004928615677264811,0.8555631318676042,-0.00960396542774172,0.1516933822090279
5733,30,4,106,0.0,0,0,0,0.06321305526406366,0.1516933822090279,-0.1516933822090279,-0.03269387906098109,-0.022912536318543952,4.639809881930381,-1.7540747697545613,-0.00048542329282065446,0.8547913193664263,-0.010089388720562375,0.14753398770644982
5734,30,4,107,0.211817600238048,0,0,0,0.18388929021494757,0.14753398770644982,-0.14753398770644982,-0.03207808138177837,-0.022742282280857895,4.599214861262166,-1.7861528511363396,-0.00047799023486746507,0.8540052921664929,-0.010567378955429838,0.14354504366111032
5735,30,4,108,0.0,0,0,0,0.05979439055701395,0.14354504366111032,-0.14354504366111032,-0.0314880536038874,-0.022570040152003312,4.558714436356267,-1.817640904740227,-0.0004705822851347307,0.8532052469513399,-0.01103796124056457,0.13971718706075129
5736,30,4,109,0.0,0,0,0,0.058184495526463126,0.13971718706075129,-0.13971718706075129,-0.03092210931097983,-0.022396337997959148,4.518358903110732,-1.8485630140512068,-0.00046321635436027877,0.8523914069071539,-0.011501177594924849,0.1360417044442389
5737,30,4,110,0.211817600238048,0,0,0,0.1793479536862752,0.1360417044442389,-0.1360417044442389,-0.030378707195218957,-0.022221633463885837,4.478192715399328,-1.8789417212464259,-0.00045590676791252595,0.8515640174041443,-0.011957084362837374,0.1325104774506261
5738,30,4,111,0.0,0,0,0,0.0552282785669988,0.1325104774506261,-0.1325104774506261,-0.02985643614867528,-0.022046323465502504,4.43825504108524,-1.9087981573951012,-0.00044866560729119997,0.8507233421979506,-0.012405749970128575,0.12911593366063007
5739,30,4,112,0.0,0,0,0,0.053812406302581405,0.12911593366063007,-0.12911593366063007,-0.029354002084716613,-0.021870752422794626,4.39858027054283,-1.938152159479818,-0.0004415030056718174,0.8498696600916807,-0.012847252975800392,0.12585100215914338
5740,30,4,113,0.455968216045264,0,0,0,0.31608150943556623,0.12585100215914338,-0.12585100215914338,-0.028870216270579174,-0.0216952192741261,4.359198480780582,-1.967022375750397,-0.0004344274040235527,0.8490032620059006,-0.013281680379823944,0.12270907331264665
5741,30,4,114,0.0,0,0,0,0.05117642069165086,0.12270907331264665,-0.12270907331264665,-0.028403984981659636,-0.02151998346723938,4.3201358582945675,-1.9954263607320566,-0.00042744577334508267,0.8481244484098558,-0.013709126153169028,0.1196839623132947
5742,30,4,115,0.723288929774513,0,0,0,0.46464137776491743,0.1196839623132947,-0.1196839623132947,-0.027954300313350666,-0.021345270089695445,4.281415083741955,-2.0233806610454073,-0.00042056380773465313,0.8472335270725048,-0.01412968996090368,0.11676987609269945
5743,30,4,116,0.0,0,0,0,0.04870189356635611,0.11676987609269945,-0.11676987609269945,-0.02752023200803211,-0.02117127427357679,4.2430556814308975,-2.0509008930534396,-0.00041378609231333945,0.8463308110966377,-0.01454347605321702,0.11396138325370705
5744,30,4,117,0.0,0,0,0,0.047505496806039944,0.11396138325370705,-0.11396138325370705,-0.027100920173595666,-0.02099816498656154,4.2050743364938254,-2.078001813227035,-0.00040711624943242687,0.8454166172035237,-0.014950592302649446,0.11125338670841305
5745,30,4,118,0.723288929774513,0,0,0,0.4609724608124537,0.11125338670841305,-0.11125338670841305,-0.026695568786059498,-0.02082608830281668,4.167485182458786,-2.1046973820130948,-0.0004005570660988878,0.8444912642392232,-0.015351149368748335,0.10864109874587494
5746,30,4,119,0.455968216045264,0,0,0,0.3085390884101239,0.10864109874587494,-0.10864109874587494,-0.02630343988278172,-0.020655170231806574,4.130300061767867,-2.131000821895876,-0.00039411060513254177,0.8435550718769778,-0.015745259973880876,0.10612001828401454
5747,31,1,0,1.0,1,,1,0.6849870636253593,,,,,1.0,0.0,,1.0,0.0,0.5
5748,31,1,1,0.416367783492979,1,1,0,0.5315049996082792,0.5,0.5,0.4016764923373152,-0.04033600112527219,1.2447828278549546,0.4016764923373152,-0.00010548074634895031,0.9976451083378179,-0.00010548074634895031,0.5990903886861247
5749,31,1,2,0.533245855009888,0,1,0,0.6147546122821612,0.5990903886861247,0.4009096113138752,0.27145508352708386,-0.07149561094293966,1.4768911532337572,0.6731315758643991,-0.0002329565530546748,0.9954339597704338,-0.0003384372994036251,0.6622040163901424
5750,31,1,3,0.416367783492979,0,0,0,0.5127759725219188,0.6622040163901424,-0.6622040163901424,-0.39201453394199537,0.0927970366808496,1.689233330166204,0.2811170419224037,0.00035902157492461004,0.9926623314180711,2.058427552098491e-5,0.5698200603466577
5751,31,1,4,0.646585053309451,1,0,0,0.5510834845145527,0.5698200603466577,-0.5698200603466577,-0.29685483374434907,0.019851731294179165,1.919524279012448,-0.01573779182194529,8.802558787201744e-5,0.9901788875448128,0.00010860986339300235,0.4960656332489891
5752,31,1,5,0.0,1,1,0,0.3492941647676932,0.4960656332489891,0.5039343667510108,0.23434715228460035,-0.011884781532373212,2.150375468687537,0.21860936046265506,-5.996657157762005e-5,0.9878621192077477,4.8643291815382305e-5,0.5544357220919195
5753,31,1,6,0.533245855009888,0,1,0,0.5758151765360069,0.5544357220919195,0.4455642779080805,0.1877300962769165,-0.029144661446618425,2.373430193605449,0.4063394567395715,-0.0001649173968013325,0.9856701659403173,-0.00011627410498595022,0.6002098253109296
5754,31,1,7,0.533245855009888,1,0,0,0.5393706967454472,0.6002098253109296,-0.6002098253109296,-0.23226034294499415,0.033605034909418685,2.5842114047171467,0.17407911379457738,0.00021006973153740597,0.9831418981731899,9.379562655145573e-5,0.5434102101957001
5755,31,1,8,0.646585053309451,1,1,0,0.6072205133209729,0.5434102101957001,0.45658978980429993,0.16319785617959612,-0.02077710206574962,2.79776831897128,0.3372769699741735,-0.00014165258524080114,0.9809764690690036,-4.785695868934541e-5,0.583528915118531
5756,31,1,9,0.533245855009888,1,1,0,0.5864990681749741,0.583528915118531,0.41647108488146894,0.13880818776991477,-0.027871490595104187,3.0003351661969275,0.47608515774408827,-0.00020591994728357742,0.9788971477641368,-0.0002537769059729228,0.6168230166269195
5757,31,1,10,0.533245855009888,0,1,0,0.6043880660585805,0.6168230166269195,0.3831769833730804,0.12010992419828898,-0.03147291999891666,3.1902191973066083,0.5961950819423772,-0.0002495801752796556,0.9768837661071548,-0.0005033570812525784,0.6447853192593329
5758,31,1,11,0.533245855009888,1,0,0,0.5753481873713794,0.6447853192593329,-0.6447853192593329,-0.19151368965057472,0.04705623075382104,3.3667845230113653,0.40468139229180256,0.0003971008907283234,0.974285012214839,-0.00010625619052425498,0.5998118934712091
5759,31,1,12,0.533245855009888,1,1,0,0.5926557433342119,0.5998118934712091,0.40018810652879094,0.11277950532125278,-0.02556656209957875,3.5484116583419274,0.5174608976130552,-0.0002281808680273209,0.972302348739601,-0.00033443705855157584,0.6265538478237564
5760,31,1,13,0.533245855009888,1,1,0,0.6075049140090405,0.6265538478237564,0.3734461521762436,0.1004538736499962,-0.027786777877194524,3.71758842199128,0.6179147712630515,-0.00026160302126286767,0.9703759000957293,-0.0005960400798144436,0.6497441473974851
5761,31,1,14,0.533245855009888,0,1,0,0.6204314045478514,0.6497441473974851,0.3502558526025149,0.09040935137445005,-0.02893672055452834,3.874110954880422,0.7083241226375016,-0.0002856610361157425,0.9684960506847976,-0.0008817011159301861,0.6700307464251389
5762,31,1,15,0.533245855009888,1,0,0,0.5959809885332024,0.6700307464251389,-0.6700307464251389,-0.1667522699737135,0.05055833965340051,4.018120795968223,0.541571852663788,0.0005205643809373166,0.9658915719847985,-0.0003611367349928695,0.6321779949041639
5763,31,1,16,0.416367783492979,0,1,0,0.5662010264677351,0.6321779949041639,0.36782200509583607,0.08825429256407963,-0.02514167737007783,4.167752121797173,0.6298261452278677,-0.0002691496560149871,0.9640460178495989,-0.0006302863910078566,0.6524500400844737
5764,31,1,17,0.533245855009888,1,0,0,0.5858231724310421,0.6524500400844737,-0.6524500400844737,-0.15154168787777134,0.04099757933263748,4.3054163642584955,0.47828445735009634,0.0004556353328115548,0.961556816359657,-0.00017465105819630176,0.6173426926057458
5765,31,1,18,0.416367783492979,1,1,0,0.5562434169723395,0.6173426926057458,0.3826573073942542,0.08605627424214124,-0.021945599374106173,4.446594111199049,0.5643407315922375,-0.0002525381506174538,0.9597456973237543,-0.0004271892088137556,0.6374563056987341
5766,31,1,19,0.533245855009888,1,1,0,0.6111549043769198,0.6374563056987341,0.3625436943012659,0.07922012233200576,-0.02322899083315011,4.576409363880568,0.6435608539242433,-0.0002763233545114493,0.9579798751971166,-0.000703512563325205,0.6555579523031574
5767,31,1,20,0.0,0,1,0,0.4252634204361846,0.6555579523031574,0.3444420476968426,0.07336327510189533,-0.024039785234375943,4.695020268514897,0.7169241290261387,-0.0002945826641026249,0.9562531039299995,-0.0009980952274278297,0.6719293299742188
5768,31,1,21,0.416367783492979,0,0,0,0.5576802777261043,0.6719293299742188,-0.6719293299742188,-0.13990535612148813,0.04379287849154956,4.802742292149786,0.5769707081234856,0.0005510435873595957,0.9537795875317587,-0.00044705164006823405,0.6403700688507012
5769,31,1,22,0.0,1,0,0,0.3825413257194002,0.6403700688507012,-0.6403700688507012,-0.1302888804610571,0.03267093218639239,4.915086974788687,0.4467298924435934,0.00042161128244525394,0.9514500871159786,-2.1884601966060314e-5,0.6098614558531092
5770,31,1,23,0.0,0,1,0,0.3953249434107734,0.6098614558531092,0.3901385441468908,0.07756995004203285,-0.01847554584061334,5.029506567615518,0.5242998424856262,-0.0002445560966990104,0.9497476590988279,-0.0002699964543219905,0.6281526623561711
5771,31,1,24,0.416367783492979,0,0,0,0.5292451672584104,0.6281526623561711,-0.6281526623561711,-0.12235482012524099,0.027863381491758488,5.133861585663357,0.4019450223603853,0.00037777018820836516,0.9475075336456107,0.00010777373388637468,0.5991548827722433
5772,31,1,25,0.0,1,0,0,0.3559309261423317,0.5991548827722433,-0.5991548827722433,-0.11435537019491726,0.019338333693191267,5.239412279497307,0.28758965216546806,0.0002685290479497698,0.9453884689072747,0.00037666069681643736,0.5714059376577045
5773,31,1,26,0.533245855009888,1,1,0,0.5679988110068035,0.5714059376577045,0.4285940623422954,0.08019885980745109,-0.012945981758098746,5.344142144402705,0.3677885119729191,-0.000183223633887638,0.9437010619119464,0.00019396806366015395,0.5909244970351774
5774,31,1,27,0.416367783492979,1,1,0,0.5370287751010255,0.5909244970351774,0.40907550296482265,0.0751956655486534,-0.015041106505047308,5.440147960166888,0.4429841775215725,-0.00021781715545326347,0.9420643845521697,-2.3849091793109512e-5,0.6089698703327922
5775,31,1,28,0.0,1,1,0,0.3942537784176243,0.6089698703327922,0.3910301296672078,0.07074435049081826,-0.01660976741925474,5.527369604970179,0.5137285280123908,-0.0002451071639180411,0.9404719667283481,-0.0002689562557111506,0.6256801209124301
5776,31,1,29,0.533245855009888,1,1,0,0.601970782200172,0.6256801209124301,0.37431987908756986,0.06677250700804538,-0.017828170358708928,5.6058988688483815,0.5805010350204362,-0.00026757374428043444,0.9389181771197146,-0.000536529999991585,0.6411826863058503
5777,31,1,30,0.0,1,1,0,0.41512576058213185,0.6411826863058503,0.3588173136941497,0.06321723613373548,-0.018769804739344087,5.675941841136462,0.6437182711541716,-0.000285991440844727,0.937398098285702,-0.000822521440836312,0.6555934964508762
5778,31,1,31,0.646585053309451,0,1,0,0.6603669142291955,0.6555934964508762,0.34440650354912383,0.060024269242585304,-0.019492276483876303,5.737788222388339,0.703742540396757,-0.0003010059496537293,0.9359074217127896,-0.0011235273904900414,0.6690170184255825
5779,31,1,32,0.533245855009888,1,0,0,0.6029642544750012,0.6690170184255825,-0.6690170184255825,-0.11551135484596953,0.03609221490979975,5.791786623123346,0.5882311855507873,0.0005639734303022245,0.9336711485510961,-0.0005595539601878169,0.6429591946665165
5780,31,1,33,0.0,1,1,0,0.4155680313973227,0.6429591946665165,0.3570408053334835,0.06102530613271839,-0.01830316919062569,5.850701614584141,0.6492564916835057,-0.0002894639155770053,0.9322031133523258,-0.0008490178757648222,0.6568428951390137
5781,31,1,34,0.646585053309451,0,1,0,0.660870422569837,0.6568428951390137,0.3431571048609862,0.05814187086057154,-0.01900023985058452,5.9020659381851175,0.7073983625440774,-0.00030384515408304706,0.9307622353783191,-0.0011528630298478692,0.6698260382149925
5782,31,1,35,0.416367783492979,1,0,0,0.560452170747065,0.6698260382149925,-0.6698260382149925,-0.11264742148067441,0.03545454595171493,5.946218293423988,0.5947509410634029,0.0005725192892136424,0.9285697463433943,-0.0005803437406342269,0.6444544881494985
5783,31,1,36,0.533245855009888,1,1,0,0.6123085125769552,0.6444544881494985,0.35554551185050154,0.059300818365852825,-0.017938304877605782,5.995626756302039,0.6540517594292558,-0.0002926186063300609,0.9271488518947437,-0.0008729623469642877,0.6579229355956555
5784,31,1,37,0.0,0,1,0,0.42448225126111216,0.6579229355956555,0.34207706440434454,0.05665347068128179,-0.018616122600066176,6.038061215474199,0.7107052301105375,-0.000306503033311131,0.9257531418464284,-0.0011794653802754188,0.6705569709819574
5785,31,1,38,0.533245855009888,1,0,0,0.6041744273417349,0.6705569709819574,-0.6705569709819574,-0.11040073647253973,0.03496670517468825,6.073846339475846,0.6001131536428495,0.000580354442515028,0.9236005120148298,-0.0005991109377603907,0.6456821935693322
5786,31,1,39,0.533245855009888,1,1,0,0.6128133894038859,0.6456821935693322,0.3543178064306678,0.05793324100825653,-0.017652546772081723,6.115212924159657,0.6582377346462543,-0.00029551962054720607,0.9222223464775814,-0.0008946305583075969,0.658864408890192
5787,31,1,40,0.0,0,1,0,0.4248043053656701,0.658864408890192,0.341135591109808,0.055468214654879666,-0.018315381522181262,6.150110677775819,0.713705949301134,-0.0003090111426928613,0.9208676480157126,-0.0012036417010004583,0.6712195212394799
5788,31,1,41,0.646585053309451,0,0,0,0.6466278133364478,0.6712195212394799,-0.6712195212394799,-0.10863183888429101,0.034595520724071016,6.178848514849575,0.6043907449716408,0.0005875967878068169,0.9187513304446392,-0.0006160449131936413,0.6466601958390944
5789,31,1,42,0.0,1,0,0,0.3895927367937224,0.6466601958390944,-0.6466601958390944,-0.10409911745124995,0.028091326262725924,6.213467392114566,0.5009749929655931,0.00048065911533746823,0.9167428168215173,-0.00013538579785617308,0.6226884307546003
5790,31,1,43,0.416367783492979,1,1,0,0.5542892149512408,0.6226884307546003,0.3773115692453996,0.06034713650334872,-0.01566341719053488,6.252354028100216,0.5613221294689418,-0.0002701793011846549,0.9153937152890107,-0.000405565099040828,0.6367584003033697
5791,31,1,44,0.0,1,1,0,0.4095288063391087,0.6367584003033697,0.3632415996966303,0.05779299850795666,-0.016579895686189783,6.28521961911969,0.6191151279768985,-0.00028806843224267903,0.9140713792245623,-0.000693633531283507,0.6500172714901491
5792,31,1,45,0.416367783492979,1,1,0,0.5722477842535121,0.6500172714901491,0.34998272850985096,0.05544474853229109,-0.017334686608782235,6.312280642858186,0.6745598765091896,-0.0003030676646082063,0.9127722459812367,-0.0009967011958917135,0.662523438617059
5793,31,1,46,0.0,1,1,0,0.4266965116193742,0.662523438617059,0.337476561382941,0.05328194054420177,-0.017953882307794322,6.333790374859317,0.7278418170533913,-0.00031555646433285996,0.9114931323867029,-0.0013122576602245732,0.6743314954299691
5794,31,1,47,0.0,1,1,0,0.4339924058204301,0.6743314954299691,0.32566850457003094,0.05128617050925277,-0.01845922048558324,6.350027284991654,0.779127987562644,-0.0003258645245352539,0.9102311954116798,-0.0016381221847598273,0.685492144492316
5795,31,1,48,0.533245855009888,1,1,0,0.6359052914649514,0.685492144492316,0.314507855507684,0.04944093870839811,-0.01886880861848106,6.361285570934788,0.8285689262710422,-0.0003342779455076621,0.9089838969482525,-0.0019724001302674895,0.6960522512150447
5796,31,1,49,0.0,0,1,0,0.44725349612925985,0.6960522512150447,0.30394774878495534,0.04773149232358176,-0.019197738373878337,6.3678675390125346,0.8763004185946239,-0.0003410448716060113,0.907748972361291,-0.0023134450018735004,0.7060549899069668
5797,31,1,50,0.0,0,0,0,0.4314260005860601,0.7060549899069668,-0.7060549899069668,-0.11083934272516177,0.04312828230575505,6.370077559091171,0.7654610758694622,0.0007677221194703484,0.9055804211986934,-0.001545722882403152,0.682538216194508
5798,31,1,51,0.646585053309451,1,0,0,0.6536688115454592,0.682538216194508,-0.682538216194508,-0.10696194838249018,0.036570284913721496,6.381133079791489,0.6558329016663054,0.0006532435331509682,0.9035210655852273,-0.0008924793492521841,0.6583236873240866
5799,31,1,52,0.0,0,1,0,0.4229005785339452,0.6583236873240866,0.34167631267591336,0.05329811103144849,-0.017579034704812813,6.399418970739896,0.7117491881017715,-0.0003154507653925506,0.9022914382066389,-0.0012079301146447345,0.6707875511691341
5800,31,1,53,0.0,0,0,0,0.40591196755778935,0.6707875511691341,-0.6707875511691341,-0.10460488161583559,0.03331630360937965,6.412687078943062,0.6071923569025849,0.0006001411715194967,0.9002986581688606,-0.000607788943125238,0.6473000750113609
5801,31,1,54,0.416367783492979,0,0,0,0.543273507249185,0.6473000750113609,-0.6473000750113609,-0.10063026338085546,0.02728971301833716,6.432461287840612,0.5065620935217294,0.0004947400257712055,0.8984072058028666,-9.0974802020804e-5,0.6240002036372662
